sample_id,cell_line_id,drug_id,response,cell_emb_0,cell_emb_1,cell_emb_2,cell_emb_3,cell_emb_4,cell_emb_5,cell_emb_6,cell_emb_7,cell_emb_8,cell_emb_9,cell_emb_10,cell_emb_11,cell_emb_12,cell_emb_13,cell_emb_14,cell_emb_15,cell_emb_16,cell_emb_17,cell_emb_18,cell_emb_19,cell_emb_20,cell_emb_21,cell_emb_22,cell_emb_23,cell_emb_24,cell_emb_25,cell_emb_26,cell_emb_27,cell_emb_28,cell_emb_29,cell_emb_30,cell_emb_31,drug_emb_0,drug_emb_1,drug_emb_2,drug_emb_3,drug_emb_4,drug_emb_5,drug_emb_6,drug_emb_7,drug_emb_8,drug_emb_9,drug_emb_10,drug_emb_11,drug_emb_12,drug_emb_13,drug_emb_14,drug_emb_15,drug_emb_16,drug_emb_17,drug_emb_18,drug_emb_19,drug_emb_20,drug_emb_21,drug_emb_22,drug_emb_23,drug_emb_24,drug_emb_25,drug_emb_26,drug_emb_27,drug_emb_28,drug_emb_29,drug_emb_30,drug_emb_31
TRAIN_0165,KARPAS299,Uprosertib,4.679285,-0.049906,-0.272837,-0.012159,0.06196,-0.046738,0.173002,1.064448,0.802135,-0.07774,0.010895,0.183017,-0.916755,-0.326689,-1.45982,-0.341436,0.184055,-0.273922,0.696551,-0.903658,-0.547415,0.686385,0.308065,-0.023104,-0.920543,-0.007735,0.494768,-0.922351,0.161451,-0.836157,-1.398091,-0.207253,1.251,-0.484458,-0.113664,1.309084,-0.393676,0.243803,-1.573191,-1.750486,0.668881,0.831331,0.432499,0.743707,-0.564513,-1.347279,-0.461904,-0.867817,0.824391,0.544933,-1.694045,0.935986,-1.089935,-0.026572,0.86188,0.611087,0.346683,-1.769065,-0.666162,0.811316,0.819292,0.165291,-0.471194,-0.607383,-1.397745
TRAIN_0166,SKCO1,GSK1904529A,4.914366,-0.773338,0.543776,0.519432,0.807971,0.275178,0.608929,-0.366365,0.719902,-1.020892,0.605003,-0.239635,0.01275,-0.091107,-2.190068,-1.35523,-0.164948,-0.15584,-0.380043,-0.081344,-1.249179,1.141416,-0.40286,0.135325,-0.487457,-0.970149,-0.267284,-0.66157,1.446923,-0.825092,0.828969,0.608015,1.164828,-0.308962,-1.628104,1.439522,-1.13297,0.22687,-2.629038,-1.522252,0.544029,1.563544,-0.415828,-0.142745,-0.931736,-1.978431,-1.06392,-0.631826,0.996467,-0.289764,-3.375995,0.362488,-0.724151,-1.232106,1.469229,0.932115,1.938533,-0.29659,-1.383885,0.483752,1.088737,-2.088837,-0.967555,-1.073875,-0.570454
TRAIN_0167,NCIH1694,Bleomycin,3.508241,0.29091,0.065084,-0.418976,0.105114,-0.026432,0.046531,2.377543,0.732874,0.009894,0.364505,-0.246202,0.436843,-0.855853,-1.423238,-0.401775,-0.338032,-0.037609,-0.046879,-0.789628,-1.18647,0.139885,-0.776442,-0.490906,-0.802802,-0.027718,0.25652,-0.568554,0.238007,0.089243,-0.244118,-0.483701,1.445279,-0.395806,-1.173254,1.804493,-0.520457,-0.605121,-0.838049,-0.481123,0.019135,0.75257,0.131583,0.892448,-0.642473,-1.126727,-0.798183,-1.090301,1.953611,-0.311958,-1.320537,-0.607375,-0.512007,-0.338297,0.083972,1.129996,0.621158,-0.100934,0.429973,-0.024572,0.829963,-0.297094,0.159023,-0.890534,-0.875545
TRAIN_0168,ZR7530,Telomerase Inhibitor IX,3.050474,0.524651,0.256856,1.020669,2.598321,-0.486905,0.33309,2.140256,0.594937,0.42765,-0.148576,-1.021852,-0.969252,1.594831,-1.79043,-1.681685,-0.957019,-0.212956,0.62663,-0.789847,-1.898647,2.03887,-0.443778,-0.009742,-1.70177,-0.58288,0.140441,-0.865813,-0.954401,-0.590743,-0.051829,-0.273709,2.575534,0.357564,-0.108294,0.865657,-0.12196,-0.206118,-0.398014,0.222404,-0.952083,0.021073,0.729839,-0.281788,0.705741,0.376841,-0.193689,-0.387248,0.092646,1.409125,0.543076,0.135146,-0.390164,-0.092809,0.258657,-0.391194,0.248213,0.473591,-0.968804,0.487348,0.905487,-0.3874,0.805583,-0.592495,-0.046877
TRAIN_0169,PANC0327,EHT-1864,3.174791,-0.828361,-0.502996,0.326118,1.597427,-0.091515,-0.284267,1.348765,0.16935,-1.151365,0.828703,-0.0507,0.39271,-0.187436,-1.294943,-1.621613,0.112866,-0.357899,0.375189,-0.948734,-0.731111,1.580792,-0.535908,-0.605969,-1.366519,0.290696,0.668401,-1.54357,-0.261578,0.12207,-0.818054,-0.26154,1.280983,0.621541,-1.200255,0.940078,-1.179193,1.824069,-1.493099,-1.116999,-0.238883,0.887755,-0.217211,0.283271,-0.262468,-2.195937,-0.754822,-0.933686,1.243664,-0.049861,-1.934308,0.733328,-0.452018,-0.943402,0.777503,1.487783,0.475416,-0.796956,0.31711,0.652854,1.106795,-0.20959,0.021106,-0.845632,-2.333701
TRAIN_0170,KP4,Rapamycin,-1.197739,0.888766,0.294228,0.495345,0.659543,0.14646,-0.166631,0.029098,0.969246,-0.365663,1.009811,-0.896621,-1.939078,0.321756,-1.29505,-2.144317,-0.912691,0.614878,0.083845,-0.318325,-1.388892,0.058583,-0.255154,-0.081949,-1.272872,-0.467278,0.215666,-0.941836,-0.349077,-0.20923,-1.194351,-1.478305,1.764483,-0.945214,0.557126,-1.2403,0.678786,-0.112552,1.778403,0.072486,0.331753,-0.410368,0.407815,-0.14393,-0.478802,0.311055,-0.198081,0.525475,0.080814,-0.496244,1.411374,-0.963337,0.329724,0.755402,-1.104593,-0.743338,-0.221401,-0.944799,0.860091,-0.029243,-0.248533,0.09174,-0.745861,0.955294,0.702878
TRAIN_0171,OCIAML3,Podophyllotoxin bromide,-2.25612,0.638759,-0.289476,0.016105,1.639405,-0.207312,0.283546,0.569892,-0.648735,-1.190786,-0.094794,0.361753,0.227019,0.543867,-1.180104,0.188949,-0.684224,-0.257043,0.107592,-0.412782,0.16249,0.173393,-0.755823,0.03423,-0.711185,1.49334,0.378058,-0.617705,-0.393236,-1.155684,-0.617284,-0.158452,1.378355,0.140031,0.972054,-0.436908,-0.37429,-0.078027,0.738552,-0.572516,0.704447,-0.16993,-0.386633,-0.786953,0.387476,0.082423,0.167151,-0.398062,-0.279672,-0.282337,0.150042,-0.371603,-0.723333,1.44117,-0.751209,-0.026426,-0.991838,-0.903161,0.08405,0.049541,0.519896,0.254223,-0.053808,-0.349084,0.885434
TRAIN_0172,MFE296,Acetalax,0.740342,0.146331,0.264333,0.923442,1.976335,-0.299448,0.063427,1.381517,1.806556,-0.883218,1.603842,-0.453348,-1.160896,0.929852,-1.880775,-1.326804,0.040693,-0.85997,0.023127,-0.434616,-1.434399,1.8319,-1.306234,0.292094,-1.766712,0.27361,0.424231,-1.04938,0.624831,-1.109417,0.515293,0.384404,2.078209,-1.203424,-1.580695,1.614692,-1.426983,0.044547,-2.722334,-2.139077,0.350214,1.80476,0.724363,0.098356,-0.668336,-1.69667,-1.852052,-0.771603,1.773048,0.851673,-2.135351,0.601507,-0.637423,-0.679485,0.380623,1.022252,1.335736,-1.089275,-1.346062,0.691725,1.753255,-0.71004,0.927096,-1.891615,-1.856615
TRAIN_0173,T24,Sepantronium bromide,-2.787616,0.910607,-0.442799,1.24142,1.829493,-1.423142,-0.102049,1.495903,1.094197,-0.032953,0.681267,0.334081,-0.590386,0.572712,-1.655837,-1.904341,-0.215522,-1.386941,0.126783,-1.633097,-1.398653,1.739372,0.346741,0.468217,-1.675143,-1.174737,0.335756,-0.682863,0.781769,-0.103929,-0.419749,-0.880626,1.624231,-0.612721,1.449798,-1.295803,1.550825,0.273216,3.442951,1.987283,-0.091408,-1.065979,-0.116874,0.820216,0.34301,1.351009,0.063627,0.815471,-1.159087,-0.739907,2.652311,-0.604138,0.399944,0.813057,-0.917695,-1.133101,-0.554274,0.447081,0.619464,-0.315882,-1.106862,1.017361,0.249931,1.582561,1.809431
TRAIN_0174,KU812,Sinularin,1.594448,0.1329,-0.889887,0.318218,0.505652,-0.007065,-0.341593,2.08157,0.944002,-0.783738,0.303037,-0.463387,-0.667419,-0.586818,-0.441928,-0.933943,0.290525,0.148547,0.795037,-0.738491,-0.248052,0.820309,-0.314741,-0.362661,0.314745,-0.073482,0.356134,-0.8069,-0.480428,-0.491303,-0.162333,-0.739056,0.632133,0.380129,-1.312002,0.869918,-1.757268,0.670262,-1.86935,-1.716081,-0.304857,0.150508,0.681486,-0.066841,-0.223237,-2.03547,-1.522422,-0.024655,1.182154,0.831045,-2.129475,0.237562,-0.066322,-0.377351,1.070643,0.98484,1.330184,-0.36724,-0.392022,0.107113,1.742904,-0.853544,0.110812,-1.2444,-2.234686
TRAIN_0175,JHH6,Mitoxantrone,0.685652,0.557343,0.086558,0.584058,0.771082,-0.476097,0.137217,1.602889,0.728005,-0.027527,0.245792,-1.285399,-0.596878,0.026284,-2.60523,-2.000875,-0.377906,-1.128022,0.502037,-0.100427,-1.73789,1.764793,-0.505026,-0.348281,-1.872707,-0.843179,0.302767,-0.102082,0.058682,-0.874509,-0.355092,-0.469481,2.186222,0.151128,0.719238,0.361616,0.48224,0.538457,-0.821901,-0.343594,0.054225,0.190289,0.49024,0.182696,-1.52446,-0.933163,-1.228428,0.001462,0.318111,0.205929,-0.809462,0.397733,0.286053,-0.754278,-0.618528,0.192912,1.070204,0.692791,0.223825,-0.302994,0.626019,-0.315902,-0.418504,-1.279062,-0.172709
TRAIN_0176,PF382,UNC0379,2.345126,0.284868,0.31792,0.149697,1.577301,-0.515947,0.206549,1.539213,-0.289044,-0.416123,0.853615,0.337321,-0.328253,-0.241346,-0.518277,-0.30639,-0.875115,-1.129338,0.276257,-0.158128,-0.884921,1.10281,-0.47263,-1.022185,-0.953817,-0.251844,-0.080163,-1.178624,-0.712199,-0.569797,0.296943,0.31479,1.558338,-0.013534,-1.250915,0.261235,-1.342215,-1.087525,-2.20022,-1.404406,0.333798,0.016359,0.297687,-0.645751,-0.73178,-1.239572,0.228781,-0.472351,0.734384,0.465846,-1.436636,0.660889,0.955216,-1.089538,0.787443,1.889147,1.749954,-1.882378,-0.335991,1.100413,2.500054,-0.166172,-0.384661,-1.70074,-0.183934
TRAIN_0177,BXPC3,AZD3759,1.685169,0.912948,-0.381559,0.62676,1.129666,-0.42646,-0.363784,1.522069,0.446317,0.20841,0.037465,-0.507492,-0.635988,0.939678,-1.611209,-1.025265,-1.245175,-0.771424,0.72559,-0.770163,-0.729131,1.05089,0.502946,1.209784,-1.454409,-0.709149,0.8258,-0.238609,0.07425,-0.746755,-0.401516,-1.209841,1.195656,-0.072685,-0.864889,1.294764,-1.309489,0.03204,-2.697501,-0.169229,-0.38159,0.739807,0.083044,-0.139261,0.169928,-0.318313,-0.436071,-0.031976,0.989499,0.77695,-1.60746,0.790633,0.254704,0.01295,0.147322,0.720497,0.846571,-1.340406,0.556129,0.252403,0.903349,-0.662484,-0.80834,-1.165477,-0.824003
TRAIN_0178,RAJI,AMG-319,3.550582,0.548901,0.073268,-0.15879,1.181644,-0.192037,-0.026657,0.413755,0.518502,-0.480086,-0.072889,0.102343,-1.034884,0.4206,-0.750646,-1.425116,-0.73135,-0.690054,0.32052,-0.595102,-0.589944,1.718686,-0.382825,-0.819017,-0.400872,0.530699,0.259744,-1.201336,0.152657,-0.902354,0.154809,-1.019347,0.907979,0.279261,-2.041372,1.592153,-2.056416,0.342497,-2.932861,-1.434402,-0.365831,-0.056932,0.144996,0.064397,-0.366138,-1.555606,-0.838648,-0.958528,0.39003,0.386063,-2.07564,0.280003,-0.551463,-0.783608,0.390807,1.825988,2.18646,-1.319081,-1.018715,0.453272,0.320725,-0.535377,-0.046566,-0.787208,-1.85403
TRAIN_0179,HS766T,5-Fluorouracil,7.700188,0.10628,-0.308864,1.378682,2.28454,-0.968887,-0.106697,0.915876,0.949217,0.382561,0.180539,-0.976178,-0.17979,-0.479524,-2.624349,-1.782531,-0.995425,-1.339753,0.751166,-0.884568,-1.570239,1.598437,-0.087321,0.019592,-1.489757,-0.90515,0.04252,-1.883411,0.435697,-1.130045,-0.908891,-0.596502,2.340755,0.085552,-0.949544,1.867379,-1.815268,0.418338,-1.833333,-2.873408,-0.076525,1.740047,0.779983,0.1035,-0.634947,-2.457334,-1.277339,0.14578,1.127494,0.519342,-2.781308,0.863376,-0.794543,-0.971991,-0.00748,0.599404,1.273927,-1.807113,0.630836,-0.578981,0.930372,-0.645153,-0.43577,-2.060905,-2.110364
TRAIN_0180,KYSE180,Pevonedistat,0.233863,0.197702,-0.614301,0.403936,1.249395,-0.496171,-0.286171,0.665528,1.111314,-0.484722,1.116412,0.431234,-0.375325,-0.330283,-2.418362,-1.976022,-1.091133,-0.038866,0.283817,-0.457955,-2.125483,0.454638,0.281235,0.191932,-1.097821,-0.108923,0.897639,-0.937944,0.304766,-0.335487,0.986363,-1.482231,1.673172,-0.682816,-0.490825,1.152252,-0.778952,-0.043693,-0.835052,-0.66123,0.146066,0.914007,0.277556,-0.435219,1.289514,-0.388409,-0.496842,0.572798,0.071261,0.930856,-0.94532,0.808764,-0.01087,0.449711,1.127824,-0.268064,0.90728,-0.947214,-0.613039,-0.305879,0.534017,-0.122104,-0.137274,-0.246915,-0.050385
TRAIN_0181,JHOS2,GSK2606414,3.584512,1.03523,-1.322641,-0.680776,0.957641,0.363302,-0.968159,-0.253763,0.893066,-0.249792,-0.115632,-0.859596,-0.853528,0.246797,-1.827647,-1.118356,-1.872402,-1.23015,-0.314279,-0.846932,-1.386957,1.559081,-1.108385,0.076199,-0.848615,0.497408,-0.15308,-0.748859,-0.604541,-1.671424,0.191492,-0.479071,2.055459,0.197984,-1.542525,1.000219,-0.84876,-0.228533,-2.916238,-2.171729,-0.35915,1.146113,-0.506039,-0.28182,-0.036804,-1.490398,-1.019835,-0.433783,1.268139,0.282675,-2.131038,1.490066,-0.03778,0.462585,0.454295,1.142069,0.403919,-1.368991,0.595691,0.119583,2.08048,-1.172222,-0.740045,-1.441724,-1.40624
TRAIN_0182,EKVX,Docetaxel,1.64911,0.518361,0.569577,0.020985,1.517348,-0.348595,-1.118541,1.914924,1.804041,-0.584972,0.803457,-1.217816,-0.898847,0.119273,-2.585393,-1.546821,-0.434281,-1.840262,0.5218,-0.902499,-1.221093,2.649093,-0.79389,-0.319785,-2.435739,-0.807428,0.373858,-0.966091,0.438507,-0.921689,-0.294064,-1.180692,3.393939,-0.201625,0.798306,-0.119953,1.481924,0.207791,2.54287,1.570925,0.270332,-1.51689,-0.066681,0.022527,1.135359,1.919822,0.393656,0.640019,-0.957178,-0.111218,1.226762,-0.139139,0.26514,0.807835,-0.964551,-1.307825,-0.330173,0.30066,-0.184375,-0.352008,-1.346629,0.02936,0.235369,0.336949,0.674003
TRAIN_0183,SKPNDW,GNE-317,-0.180839,0.242385,0.196472,1.12132,1.421836,-0.84232,-0.020621,1.262871,0.744117,-0.580534,1.764369,-0.901029,-0.80539,0.253849,-0.025309,-1.395116,-0.451402,-0.035036,0.169063,-0.68162,-0.517133,0.966424,0.387336,0.683983,-0.653497,-0.16248,0.169884,-0.407375,0.240386,-0.340515,0.433094,0.417243,0.295381,1.022729,0.416223,0.760958,-0.426995,0.161638,-1.098397,-0.048255,0.181356,0.177219,0.552009,-0.62981,0.749939,0.119473,-0.19667,-0.177617,0.477259,0.837447,-0.34438,0.144659,-0.077257,0.73928,-0.047335,0.216344,0.940464,-0.114605,0.49922,-0.381388,0.116022,0.63481,-0.379785,-0.323634,-0.139786
TRAIN_0184,NOMO1,GSK2606414,3.113165,0.990701,0.313334,0.208348,1.86663,-0.910879,-0.836131,0.864287,1.567386,-0.370562,0.219707,-0.986872,0.205721,0.61543,-0.703335,-1.304397,-0.676003,-1.227741,0.222257,-1.061243,-1.399112,0.629169,-0.374132,-0.23024,-0.584322,-0.272852,-0.080429,-0.568953,-0.280182,-0.292017,-0.092078,-1.096793,1.560715,0.197984,-1.542525,1.000219,-0.84876,-0.228533,-2.916238,-2.171729,-0.35915,1.146113,-0.506039,-0.28182,-0.036804,-1.490398,-1.019835,-0.433783,1.268139,0.282675,-2.131038,1.490066,-0.03778,0.462585,0.454295,1.142069,0.403919,-1.368991,0.595691,0.119583,2.08048,-1.172222,-0.740045,-1.441724,-1.40624
TRAIN_0185,NCIH1734,PCI-34051,4.505257,0.662254,-0.299682,0.905515,0.415199,-0.700321,0.192861,0.9732,0.267505,0.142551,0.045936,-0.398676,0.399549,0.925465,-0.446509,-1.252411,0.253075,-1.127034,-0.250985,-1.760259,-0.0735,0.512314,-0.208732,-0.411654,-0.570369,-0.538558,-0.580942,-0.520743,-0.474806,-0.805689,-1.24138,-1.099653,1.28267,0.007519,-1.838709,0.763925,0.609651,0.788156,-2.185715,-2.084789,1.047612,1.5356,1.169596,0.76216,-1.141534,-2.528825,-1.462924,-1.086948,1.57304,0.175347,-1.317453,1.385009,-0.517336,0.073936,1.560688,1.151086,0.238701,-1.229384,-0.735126,0.545507,1.347019,-0.608214,0.013978,-2.083277,-1.391319
TRAIN_0186,C32,ICL-SIRT078,6.44983,0.186311,-0.330999,0.785395,1.677968,0.097008,0.772855,1.477995,0.362093,-1.155345,0.172717,-0.476242,0.435307,-0.018796,-1.785947,-1.71921,0.036447,0.258808,0.046277,-1.145416,-0.878826,1.794767,0.699399,0.358947,-1.592897,-0.244662,0.664379,-0.731464,0.626303,-0.062454,0.295308,0.094228,2.161686,-0.184983,-1.727034,0.492613,-1.731669,-0.159783,-2.548564,-1.718015,-0.054011,0.777508,0.107994,0.254148,-0.466774,-1.515251,-0.64558,-0.314786,2.072131,-0.111708,-2.535129,1.304169,-0.630704,-2.290089,0.69598,1.41162,-0.094414,-0.42715,-0.759987,0.596161,1.158862,-1.268892,-0.777304,-1.909909,-1.016701
TRAIN_0187,MHHCALL2,AZ960,1.208699,1.30401,0.037395,0.206325,1.140368,0.023501,0.098397,1.928785,0.194201,-0.361834,0.292838,0.335423,-0.954602,-0.878178,-1.120668,-1.562642,-0.455492,-0.186596,-0.309525,-1.105952,-0.575869,1.064871,-0.94509,0.439309,-0.207265,0.241706,0.657192,0.603433,-0.015632,-0.20487,-0.334318,-0.259129,1.567175,0.387802,-0.918437,0.171306,0.0994,0.617192,-0.776499,-0.400585,0.347506,1.450473,0.124428,0.219476,-0.905509,-1.296601,-1.030859,0.361581,-0.644137,0.00432,-2.551109,-0.22185,-0.475744,0.287653,0.564082,0.199942,1.089865,-0.492916,-0.166118,-0.403248,0.088345,-0.699083,-0.087789,-0.622619,0.056744
TRAIN_0188,NCIH2347,Pevonedistat,4.228881,-0.063379,-0.771767,1.33959,2.276673,0.327187,-0.337416,1.78965,0.973803,-1.427393,0.199666,-0.166301,-0.219385,0.522201,-3.554566,-2.608002,-1.404238,-0.837867,0.15062,-1.821433,-1.97372,1.743654,0.423964,-0.272321,-2.705755,-1.842984,0.140793,-1.901641,-0.185444,-0.251126,-0.077102,-0.861352,3.290295,-0.682816,-0.490825,1.152252,-0.778952,-0.043693,-0.835052,-0.66123,0.146066,0.914007,0.277556,-0.435219,1.289514,-0.388409,-0.496842,0.572798,0.071261,0.930856,-0.94532,0.808764,-0.01087,0.449711,1.127824,-0.268064,0.90728,-0.947214,-0.613039,-0.305879,0.534017,-0.122104,-0.137274,-0.246915,-0.050385
TRAIN_0189,NCIH226,AT13148,6.751164,0.907178,0.186648,0.88733,2.010256,-0.669886,-0.367657,1.956188,0.957867,-0.997045,1.916307,-2.11636,-0.822902,1.243713,-2.950718,-2.338436,-0.835168,-1.927936,-0.62631,-1.326567,-2.610871,1.906869,-0.604882,0.978725,-1.040237,-0.748293,-0.057783,-2.40036,0.825646,-0.053996,-0.582817,-2.136627,3.250644,0.189418,-1.592353,0.725207,-2.103474,0.132005,-2.305007,-1.309178,-0.095581,0.852748,0.021528,-0.292769,-0.290528,-1.603634,-0.410035,-0.566252,0.98612,0.287,-2.293721,0.175994,0.592634,-1.199819,0.53249,0.938627,0.899261,-1.087352,-0.199995,-0.491253,1.59005,-0.209997,-0.825349,-2.349653,-1.802358
TRAIN_0190,MHHNB11,Vorinostat,0.405494,-0.380176,-0.511897,1.069774,1.406366,-0.319372,0.289404,1.100021,1.201795,-0.239045,0.832129,1.048271,0.024954,0.167066,-0.764798,-1.197805,0.863061,-0.506045,0.048477,-0.952243,-0.282572,1.296171,-0.381553,0.327968,-1.592784,-0.2279,0.291659,0.176271,-0.1643,-0.99267,-0.619384,-1.022406,1.758449,-0.166221,-0.249184,0.213988,-0.378693,0.798273,-1.977208,-0.237538,-0.675236,0.967869,-0.236432,-0.664228,0.203414,-0.526086,-0.844379,-0.847133,0.412592,-0.43746,-1.375184,0.213038,-0.66738,-0.110957,1.038048,0.419543,0.511133,0.607086,-0.741905,0.754284,1.002688,0.197647,0.556948,-0.389617,-0.864415
TRAIN_0191,SU8686,RO-3306,6.84637,-0.089051,-0.138621,1.477262,2.074998,0.462062,0.358422,2.470165,1.048771,-0.607486,1.096958,-0.806589,-1.555061,0.564892,-3.08711,-2.754398,-0.740946,-1.382407,-0.291881,-1.11397,-1.378253,1.367457,0.338684,-0.691088,-0.819061,-0.92309,0.218997,-2.46295,0.464077,-0.677361,-0.427514,-1.07455,1.967897,0.193772,-2.179067,0.6347,-1.36296,-0.185541,-2.489959,-1.317448,0.720044,0.328771,-0.100026,-0.492167,-1.540143,-1.546873,-0.320261,0.004312,0.72127,-0.249878,-1.918233,0.769234,-0.343914,-0.596004,1.240183,0.758503,0.908978,-0.10093,-0.436731,-0.271216,0.732717,-0.99338,-0.024558,-1.658473,-1.173316
TRAIN_0192,PC14,Vismodegib,5.22742,0.508683,-0.232403,1.267306,0.500963,-0.566645,0.569087,1.353543,1.06833,0.642727,0.095602,-0.427614,-0.516056,-0.779955,-1.715643,-0.966288,-0.188299,-0.516509,0.068541,-1.06862,-0.517227,0.946704,-0.037099,0.136742,-0.431146,0.041715,-0.557162,-1.532511,0.595869,-0.522041,-0.465487,0.017071,1.604422,-0.95319,-1.574201,1.724789,-2.155,-0.299616,-3.035871,-2.024969,-0.158686,2.157085,0.018007,-0.750506,-0.498998,-1.766465,-1.072331,-0.448975,1.151796,1.259879,-2.36682,1.010549,-0.395724,-0.604137,0.482069,1.302616,2.071806,-0.480438,-1.037898,0.622348,1.249569,-1.068124,-0.136397,-1.090976,-1.570592
TRAIN_0193,PSN1,Leflunomide,6.076066,0.206923,0.346465,0.940369,1.371033,-0.485236,-0.887065,2.141615,0.99172,-0.778903,0.851619,-0.45519,-0.565729,0.436939,-2.105097,-1.73548,-0.448971,-1.167835,0.619401,0.111429,-1.657372,0.496017,-1.205531,-0.014021,-1.623086,-0.389541,0.166848,-1.84496,-0.56688,-0.3965,-0.1967,-0.758343,0.850479,0.252107,-1.164767,1.356237,-2.06541,0.142726,-2.966831,-1.894703,0.225741,1.132436,-0.498062,0.157835,-0.36727,-1.747149,-1.094439,-1.569597,1.428125,0.422505,-2.30924,-0.542369,-0.564926,-0.772418,0.599306,1.604943,1.102488,-1.640812,-0.674366,0.148338,1.82512,-1.096058,-0.733748,-0.798211,-1.338455
TRAIN_0194,NCIH1573,Dabrafenib,4.931875,1.266345,-0.459069,-0.227147,2.29363,-0.502678,-0.554424,0.806965,1.691578,-1.147049,0.60973,-0.039518,-0.287443,0.229057,-2.897923,-2.250417,-0.507712,-1.477253,0.437905,-0.630657,-1.029825,0.955063,0.856756,0.455991,-1.525249,-0.037687,1.301384,-1.950851,0.289342,-1.831862,-0.215768,-0.461091,1.962241,0.139885,-1.896774,0.605157,-1.594931,0.445624,-3.775656,-1.195169,0.007943,0.291402,0.692678,-0.161724,0.217762,-1.697635,-0.933893,-0.673492,1.611706,0.238667,-2.711719,0.725065,-0.571427,-0.860711,1.337607,1.279548,1.214737,-1.387704,-0.185463,0.604331,1.714989,-0.910719,-0.469579,-1.038075,-1.424538
TRAIN_0195,RERFLCMS,Entinostat,1.77585,0.212317,-0.366115,0.71095,0.678253,-0.709268,0.509638,1.491669,0.507075,-0.894066,-0.311244,-0.205631,-0.510475,-0.035188,-0.559348,-0.598366,0.374516,-1.061911,0.004201,-0.128477,-0.566033,1.586105,0.083964,0.961831,-0.527025,0.226545,-0.099705,-0.636747,0.665646,0.470479,0.201439,-0.378193,1.724871,-0.311077,-1.728191,0.385372,-1.334171,0.174799,-1.744048,-0.807463,0.055085,1.31403,0.359536,-0.994678,-0.827349,-0.929443,-0.930879,-1.782356,1.359048,0.582536,-0.880727,-0.093882,-0.035425,-0.790352,0.498367,0.207074,1.360962,-1.328344,0.415989,0.233885,0.386737,-0.226668,0.246497,-0.032757,-0.617733
TRAIN_0196,KLE,GSK1904529A,4.909801,0.020633,0.74072,0.511055,2.283481,-0.182404,-0.779386,1.933592,1.333097,-0.669841,1.261891,-0.057526,-0.111661,0.066887,-2.886153,-2.422039,-0.591406,-0.969129,-0.700428,-1.117555,-1.652846,1.658535,0.36877,0.293699,-1.092055,-0.77555,0.604762,-0.593916,1.116561,-1.282627,-0.484538,-0.910448,2.516053,-0.308962,-1.628104,1.439522,-1.13297,0.22687,-2.629038,-1.522252,0.544029,1.563544,-0.415828,-0.142745,-0.931736,-1.978431,-1.06392,-0.631826,0.996467,-0.289764,-3.375995,0.362488,-0.724151,-1.232106,1.469229,0.932115,1.938533,-0.29659,-1.383885,0.483752,1.088737,-2.088837,-0.967555,-1.073875,-0.570454
TRAIN_0197,SW982,Vinblastine,-5.422953,0.794548,0.511649,0.115221,1.425841,-0.535963,0.958336,0.720698,1.031649,0.104641,0.524687,-0.648433,-0.390423,-0.913284,-1.180717,-0.990831,-0.313224,-2.171089,-0.420461,-0.987656,-0.808556,1.135103,-0.237684,0.363256,-1.475916,-0.062757,0.312329,-0.589024,0.162863,0.509481,0.049481,-0.89078,1.375857,-0.997674,1.316225,-0.3826,1.476585,-0.535226,1.812338,0.936912,-0.404453,-1.333921,-0.226552,-0.637245,0.197151,0.835155,0.813965,0.114986,-0.898193,0.201606,2.535016,-1.583905,-0.036983,0.516645,-0.37362,-1.842875,-1.410311,0.893568,0.347667,-0.13818,-0.74112,0.642289,0.280091,1.119931,1.513154
TRAIN_0198,BICR78,SN-38,-3.7101,0.335411,-0.32678,-0.042975,1.164907,-0.794174,0.637266,2.078974,1.418725,-0.118128,-0.010999,-0.735045,-0.230457,-0.364211,-1.595455,-1.879947,-0.761064,-0.677824,0.542731,-1.106862,-0.861187,0.954743,0.077628,0.365444,-1.608321,-0.39232,-0.512392,-0.712246,0.290841,-0.874141,0.226915,-0.966041,1.185489,1.083793,1.050066,-0.78657,0.870377,0.042438,1.35315,2.391981,0.464579,-0.235948,-0.864176,0.216731,0.901418,1.754312,0.208681,0.129123,-1.268245,-0.640512,2.502671,-1.280039,0.707634,0.021264,-1.083712,-2.021388,-1.192729,1.582798,0.437282,-0.925792,-0.453272,1.088097,0.235075,2.108173,1.59019
TRAIN_0199,SNU81,LMP744,3.549024,0.432251,-0.168425,1.204088,1.42959,-0.429477,0.303858,1.535289,0.341728,0.139037,0.603551,-0.431342,-0.34601,-0.309355,-2.05072,-1.609182,-0.622476,-0.309712,0.402192,-0.42059,-1.314312,1.896975,-0.012098,0.069778,-1.337274,-0.985641,0.357053,-1.095064,0.099884,-0.007731,-0.897533,-0.773207,2.24378,0.602246,-0.224631,0.100105,0.13567,-0.545279,0.575955,0.34311,-1.002479,0.1037,-0.394611,0.554021,-0.708425,-0.108141,0.21514,0.049009,0.331361,-0.775502,0.909543,0.247207,0.698116,0.469213,-0.034805,-0.690979,-0.325929,0.834569,0.707379,-0.325505,-1.455403,-0.083627,-0.135049,-0.072435,0.320982
